DATETIME,CATEGORY,DESCRIPTION,UNIT_PRICE,QUANTITY,PAYMENT_TYPE,CARD_NUM,EMPLOYEE_ID
2023-04-01 12:05:59,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,813-95-6575
2023-04-01 12:06:15,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,279-94-1900
2023-04-01 12:06:17,drinks,CAFFÈ MOCHA,9.55,1,cash,-,813-95-6575
2023-04-01 12:10:17,drinks,ESPRESSO,7.99,2,cash,-,059-60-8333
2023-04-01 12:11:04,drinks,ICED MOCHA,10.99,2,cash,-,279-94-1900
2023-04-01 12:11:25,sandwiches,GRILLED CHEESE,5.99,1,credit card,6011711181562279,813-95-6575
2023-04-01 12:13:45,drinks,FRAPPÉ,11.05,1,cash,-,279-94-1900
2023-04-01 12:13:49,sandwiches,EGG SANDWICH,5.99,3,credit card,060432384802,279-94-1900
2023-04-01 12:17:13,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,639069077365,813-95-6575
2023-04-01 12:19:43,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,30344395797067,059-60-8333
2023-04-01 12:21:38,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,2554883990772191,813-95-6575
2023-04-01 12:24:04,drinks,CAFFÈ LATTE,8.99,2,credit card,4243631586452410,279-94-1900
2023-04-01 12:27:37,drinks,CAFFÈ LATTE,8.99,2,credit card,6564485238957524,059-60-8333
2023-04-01 12:27:39,drinks,ICED MOCHA,10.99,3,credit card,582314090561,279-94-1900
2023-04-01 12:27:42,sandwiches,GRILLED CHEESE,5.99,1,credit card,6569923749629849,279-94-1900
2023-04-01 12:27:45,drinks,ICED MOCHA,10.99,1,credit card,5111528386350164,813-95-6575
2023-04-01 12:27:51,drinks,CAFFÈ LATTE,8.99,1,credit card,4383315413804114,813-95-6575
2023-04-01 12:28:52,drinks,ICED MOCHA,10.99,2,credit card,4166746718206347008,279-94-1900
2023-04-01 12:29:36,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,213102973024109,059-60-8333
2023-04-01 12:30:52,sandwiches,GRILLED CHEESE,5.99,1,cash,-,279-94-1900
2023-04-01 12:31:54,sandwiches,EGG SANDWICH,5.99,1,credit card,3520521333774727,813-95-6575
2023-04-01 12:32:51,drinks,CAPPUCCINO,9.99,2,credit card,30015216783441,059-60-8333
2023-04-01 12:33:37,sandwiches,EGG SANDWICH,5.99,1,credit card,213169985086095,279-94-1900
2023-04-01 12:37:56,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,180026298045334,813-95-6575
2023-04-01 12:38:46,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,813-95-6575
2023-04-01 12:38:54,drinks,ESPRESSO,7.99,1,credit card,213106055615312,813-95-6575
2023-04-01 12:40:02,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,3514389262285661,279-94-1900
2023-04-01 12:43:05,drinks,ESPRESSO,7.99,3,cash,-,279-94-1900
2023-04-01 12:45:26,drinks,CAFFÈ LATTE,8.99,1,credit card,180062749768109,279-94-1900
2023-04-01 12:47:59,sandwiches,EGG SANDWICH,5.99,2,credit card,213128709642625,813-95-6575
2023-04-01 12:49:55,drinks,CAFFÈ LATTE,8.99,2,credit card,5202144164203060,059-60-8333
2023-04-01 12:50:57,drinks,CAFFÈ MOCHA,9.55,1,credit card,4593369445281433,279-94-1900
2023-04-01 12:51:53,drinks,CAFFÈ LATTE,8.99,2,credit card,2256316965755306,059-60-8333
2023-04-01 12:52:11,drinks,ICED MOCHA,10.99,2,credit card,3595374216573232,813-95-6575
2023-04-01 12:54:32,drinks,CAPPUCCINO,9.99,2,credit card,4312032753784543,059-60-8333
2023-04-01 12:56:10,sandwiches,EGG SANDWICH,5.99,1,credit card,676281741378,279-94-1900
2023-04-01 12:56:45,drinks,ICED MOCHA,10.99,3,credit card,6506310520871624,813-95-6575
2023-04-01 12:56:54,drinks,CAPPUCCINO,9.99,1,cash,-,279-94-1900
2023-04-01 12:59:33,drinks,CAFFÈ MOCHA,9.55,2,credit card,3589594706268021,813-95-6575
2023-04-01 12:59:45,sandwiches,GRILLED CHEESE,5.99,3,credit card,4356560915811645,059-60-8333
2023-04-01 12:59:56,drinks,ICED MOCHA,10.99,1,cash,-,813-95-6575
2023-04-01 13:00:01,drinks,ICED MOCHA,10.99,1,cash,-,279-94-1900
2023-04-01 13:01:43,drinks,CAFFÈ MOCHA,9.55,2,credit card,4913661165081391352,813-95-6575
2023-04-01 13:01:58,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,563756663222,059-60-8333
2023-04-01 13:05:01,drinks,CAPPUCCINO,9.99,1,cash,-,813-95-6575
2023-04-01 13:08:11,sandwiches,GRILLED CHEESE,5.99,3,credit card,3534079605803058,059-60-8333
2023-04-01 13:09:35,sandwiches,GRILLED CHEESE,5.99,2,cash,-,059-60-8333
2023-04-01 13:10:14,drinks,CAFFÈ MOCHA,9.55,2,credit card,6582066961901414,279-94-1900
2023-04-01 13:10:16,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,213139553944850,279-94-1900
2023-04-01 13:11:20,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,2720202602009703,279-94-1900
2023-04-01 13:11:42,drinks,FRAPPÉ,11.05,1,credit card,3594472488579647,813-95-6575
2023-04-01 13:12:21,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 13:15:08,drinks,ICED MOCHA,10.99,2,credit card,38971155054503,059-60-8333
2023-04-01 13:15:59,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,377731187689497,279-94-1900
2023-04-01 13:16:13,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 13:22:13,sandwiches,EGG SANDWICH,5.99,2,cash,-,813-95-6575
2023-04-01 13:22:19,drinks,CAPPUCCINO,9.99,3,cash,-,059-60-8333
2023-04-01 13:27:39,drinks,CAFFÈ MOCHA,9.55,2,credit card,4502151350402323841,279-94-1900
2023-04-01 13:27:43,drinks,ESPRESSO,7.99,2,credit card,4213382930063174,059-60-8333
2023-04-01 13:28:13,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,279-94-1900
2023-04-01 13:29:27,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,676333095781,279-94-1900
2023-04-01 13:30:33,drinks,FRAPPÉ,11.05,1,cash,-,279-94-1900
2023-04-01 13:31:28,drinks,FRAPPÉ,11.05,1,credit card,2363631080553018,059-60-8333
2023-04-01 13:31:37,sandwiches,EGG SANDWICH,5.99,2,credit card,4124246791137409316,813-95-6575
2023-04-01 13:35:13,drinks,CAFFÈ MOCHA,9.55,1,credit card,4039811366542584,059-60-8333
2023-04-01 13:36:28,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,373877283917367,059-60-8333
2023-04-01 13:38:06,drinks,CAFFÈ MOCHA,9.55,2,credit card,6011392671802432,813-95-6575
2023-04-01 13:38:35,drinks,CAPPUCCINO,9.99,2,credit card,4646451188461070,059-60-8333
2023-04-01 13:42:26,sandwiches,GRILLED CHEESE,5.99,1,credit card,4123675001842346874,279-94-1900
2023-04-01 13:42:43,drinks,CAFFÈ MOCHA,9.55,1,credit card,3567547182061571,059-60-8333
2023-04-01 13:43:46,sandwiches,GRILLED CHEESE,5.99,2,cash,-,813-95-6575
2023-04-01 13:45:17,drinks,ESPRESSO,7.99,3,credit card,6011727038595007,059-60-8333
2023-04-01 13:46:40,drinks,CAPPUCCINO,9.99,3,credit card,180045188136706,279-94-1900
2023-04-01 13:47:42,drinks,ESPRESSO,7.99,1,credit card,30028388354669,059-60-8333
2023-04-01 13:52:35,drinks,CAFFÈ LATTE,8.99,1,cash,-,059-60-8333
2023-04-01 13:53:36,drinks,CAFFÈ MOCHA,9.55,1,cash,-,279-94-1900
2023-04-01 13:53:55,drinks,FRAPPÉ,11.05,1,credit card,4715957663782216,059-60-8333
2023-04-01 13:55:14,drinks,CAFFÈ MOCHA,9.55,3,credit card,3569651931211301,813-95-6575
2023-04-01 13:55:58,drinks,ICED MOCHA,10.99,1,cash,-,279-94-1900
2023-04-01 13:56:32,sandwiches,EGG SANDWICH,5.99,1,credit card,3569706138421309,813-95-6575
2023-04-01 13:57:56,drinks,CAFFÈ MOCHA,9.55,2,credit card,4307358618106407721,279-94-1900
2023-04-01 14:01:28,sandwiches,GRILLED CHEESE,5.99,2,credit card,4392010784334770,813-95-6575
2023-04-01 14:03:20,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4761863072347,813-95-6575
2023-04-01 14:03:59,drinks,CAFFÈ MOCHA,9.55,2,cash,-,813-95-6575
2023-04-01 14:06:41,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,279-94-1900
2023-04-01 14:07:26,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4119864270017872407,279-94-1900
2023-04-01 14:11:45,drinks,CAPPUCCINO,9.99,1,credit card,4417096244324,813-95-6575
2023-04-01 14:12:17,drinks,FRAPPÉ,11.05,1,cash,-,059-60-8333
2023-04-01 14:14:52,drinks,ICED MOCHA,10.99,1,credit card,30530327355293,279-94-1900
2023-04-01 14:17:14,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3540231007485966,059-60-8333
2023-04-01 14:17:55,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,180013032928884,813-95-6575
2023-04-01 14:18:32,sandwiches,GRILLED CHEESE,5.99,3,credit card,501811686945,279-94-1900
2023-04-01 14:21:39,sandwiches,GRILLED CHEESE,5.99,1,credit card,4501386829669083,813-95-6575
2023-04-01 14:23:12,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-60-8333
2023-04-01 14:25:53,drinks,CAPPUCCINO,9.99,1,credit card,213110427286240,813-95-6575
2023-04-01 14:27:15,drinks,CAFFÈ MOCHA,9.55,1,credit card,4670054569886102,813-95-6575
2023-04-01 14:30:23,drinks,ESPRESSO,7.99,2,credit card,377104026964945,059-60-8333
2023-04-01 14:30:57,sandwiches,GRILLED CHEESE,5.99,2,credit card,343247907448263,059-60-8333
2023-04-01 14:31:34,sandwiches,GRILLED CHEESE,5.99,2,cash,-,059-60-8333
2023-04-01 14:31:45,drinks,ESPRESSO,7.99,2,credit card,3589432919331932,813-95-6575
2023-04-01 14:32:05,sandwiches,NUTELLA SANDWICH,5.99,3,cash,-,059-60-8333
2023-04-01 14:34:02,drinks,ICED MOCHA,10.99,1,credit card,3534892936954881,059-60-8333
2023-04-01 14:34:32,drinks,CAFFÈ MOCHA,9.55,1,credit card,38914030755522,059-60-8333
2023-04-01 14:35:35,sandwiches,ROAST BEEF SANDWICH,5.99,3,cash,-,059-60-8333
2023-04-01 14:37:33,drinks,CAFFÈ MOCHA,9.55,1,cash,-,279-94-1900
2023-04-01 14:38:00,drinks,ICED MOCHA,10.99,1,credit card,6011010303304292,279-94-1900
2023-04-01 14:39:48,sandwiches,GRILLED CHEESE,5.99,1,cash,-,279-94-1900
2023-04-01 14:40:28,drinks,CAPPUCCINO,9.99,2,credit card,4225887084214345192,279-94-1900
2023-04-01 14:41:38,drinks,CAFFÈ MOCHA,9.55,2,credit card,4693612253601981973,059-60-8333
2023-04-01 14:42:04,drinks,CAPPUCCINO,9.99,1,cash,-,279-94-1900
2023-04-01 14:44:17,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,279-94-1900
2023-04-01 14:45:10,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,3560503593028623,059-60-8333
2023-04-01 14:46:26,sandwiches,GRILLED CHEESE,5.99,2,cash,-,279-94-1900
2023-04-01 14:48:08,drinks,FRAPPÉ,11.05,2,credit card,3558124433123575,059-60-8333
2023-04-01 14:48:36,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 14:50:07,drinks,ICED MOCHA,10.99,2,credit card,4218924149561558,059-60-8333
2023-04-01 14:50:49,drinks,FRAPPÉ,11.05,1,credit card,4100004263020,279-94-1900
2023-04-01 14:51:44,sandwiches,EGG SANDWICH,5.99,2,credit card,5413720936918609,059-60-8333
2023-04-01 14:52:09,drinks,CAFFÈ LATTE,8.99,1,cash,-,813-95-6575
2023-04-01 14:52:27,drinks,ICED MOCHA,10.99,1,credit card,30096589393422,813-95-6575
2023-04-01 14:54:33,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,340839666751904,279-94-1900
2023-04-01 14:55:25,sandwiches,EGG SANDWICH,5.99,1,credit card,4871267148773,813-95-6575
2023-04-01 14:56:58,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 14:57:30,drinks,CAFFÈ MOCHA,9.55,2,credit card,213198534352120,059-60-8333
2023-04-01 14:57:59,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,279-94-1900
2023-04-01 14:58:16,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,30268835708550,813-95-6575
2023-04-01 14:59:04,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,279-94-1900
2023-04-01 15:02:58,sandwiches,NUTELLA SANDWICH,5.99,3,cash,-,059-60-8333
2023-04-01 15:03:06,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 15:03:41,drinks,CAFFÈ LATTE,8.99,1,credit card,377537215713971,813-95-6575
2023-04-01 15:04:21,sandwiches,GRILLED CHEESE,5.99,1,credit card,6011994680893193,059-60-8333
2023-04-01 15:04:23,drinks,CAFFÈ MOCHA,9.55,2,cash,-,279-94-1900
2023-04-01 15:05:24,sandwiches,GRILLED CHEESE,5.99,2,cash,-,059-60-8333
2023-04-01 15:05:29,sandwiches,ROAST BEEF SANDWICH,5.99,3,credit card,6011074250894952,813-95-6575
2023-04-01 15:05:29,drinks,CAPPUCCINO,9.99,3,credit card,375560598734523,813-95-6575
2023-04-01 15:06:04,sandwiches,EGG SANDWICH,5.99,2,credit card,4965438532988,059-60-8333
2023-04-01 15:07:44,drinks,CAFFÈ LATTE,8.99,1,credit card,4464661705040,813-95-6575
2023-04-01 15:11:09,drinks,CAPPUCCINO,9.99,1,credit card,180015430036285,813-95-6575
2023-04-01 15:11:24,drinks,CAPPUCCINO,9.99,2,cash,-,279-94-1900
2023-04-01 15:13:27,drinks,CAFFÈ MOCHA,9.55,1,credit card,3580172892150086,813-95-6575
2023-04-01 15:15:06,drinks,ESPRESSO,7.99,1,credit card,4522514493938113,059-60-8333
2023-04-01 15:15:10,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4608613215329960,279-94-1900
2023-04-01 15:16:06,drinks,ESPRESSO,7.99,1,credit card,30043193977075,813-95-6575
2023-04-01 15:16:58,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4030457638686681,059-60-8333
2023-04-01 15:18:30,drinks,ESPRESSO,7.99,2,credit card,6011508740881681,279-94-1900
2023-04-01 15:19:22,drinks,FRAPPÉ,11.05,1,credit card,4889585516230375552,059-60-8333
2023-04-01 15:21:44,sandwiches,NUTELLA SANDWICH,5.99,3,cash,-,813-95-6575
2023-04-01 15:23:06,drinks,CAFFÈ MOCHA,9.55,3,cash,-,059-60-8333
2023-04-01 15:24:04,drinks,CAFFÈ MOCHA,9.55,3,cash,-,279-94-1900
2023-04-01 15:24:18,drinks,ICED MOCHA,10.99,1,credit card,3538133290178171,059-60-8333
2023-04-01 15:24:40,drinks,FRAPPÉ,11.05,2,credit card,180047971451391,813-95-6575
2023-04-01 15:24:50,drinks,ICED MOCHA,10.99,1,credit card,6011237145442911,059-60-8333
2023-04-01 15:26:15,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 15:27:35,sandwiches,GRILLED CHEESE,5.99,2,credit card,213107217665401,813-95-6575
2023-04-01 15:28:58,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,375790070401784,813-95-6575
2023-04-01 15:29:23,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,3535920268174767,059-60-8333
2023-04-01 15:30:26,drinks,CAFFÈ MOCHA,9.55,3,cash,-,279-94-1900
2023-04-01 15:32:04,drinks,CAFFÈ LATTE,8.99,2,cash,-,279-94-1900
2023-04-01 15:32:17,drinks,ICED MOCHA,10.99,3,cash,-,059-60-8333
2023-04-01 15:34:28,sandwiches,EGG SANDWICH,5.99,2,credit card,4263769228894471620,059-60-8333
2023-04-01 15:36:10,drinks,FRAPPÉ,11.05,1,credit card,376548642165298,279-94-1900
2023-04-01 15:37:19,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4430087101475092,279-94-1900
2023-04-01 15:38:23,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,2248232708051476,813-95-6575
2023-04-01 15:39:40,drinks,ESPRESSO,7.99,1,cash,-,813-95-6575
2023-04-01 15:45:38,sandwiches,GRILLED CHEESE,5.99,2,cash,-,813-95-6575
2023-04-01 15:47:21,drinks,ESPRESSO,7.99,1,cash,-,813-95-6575
2023-04-01 15:47:31,drinks,ESPRESSO,7.99,1,credit card,2695290778654577,279-94-1900
2023-04-01 15:47:52,sandwiches,EGG SANDWICH,5.99,2,credit card,374936826979992,059-60-8333
2023-04-01 15:49:32,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,6517415492717890,279-94-1900
2023-04-01 15:49:51,drinks,CAFFÈ MOCHA,9.55,2,credit card,3510382002995172,813-95-6575
2023-04-01 15:52:27,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4907672914286516555,279-94-1900
2023-04-01 15:52:28,sandwiches,GRILLED CHEESE,5.99,1,cash,-,059-60-8333
2023-04-01 15:53:02,drinks,CAFFÈ MOCHA,9.55,1,credit card,3543434748204863,059-60-8333
2023-04-01 15:55:06,drinks,ESPRESSO,7.99,2,credit card,3527574360499703,059-60-8333
2023-04-01 15:55:26,drinks,ESPRESSO,7.99,1,credit card,349328675789569,059-60-8333
2023-04-01 15:55:31,sandwiches,EGG SANDWICH,5.99,2,credit card,2261313653847183,813-95-6575
2023-04-01 15:56:16,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,4229516959492,059-60-8333
2023-04-01 15:56:23,sandwiches,EGG SANDWICH,5.99,2,credit card,2228069500967465,279-94-1900
2023-04-01 15:56:53,sandwiches,GRILLED CHEESE,5.99,1,cash,-,813-95-6575
2023-04-01 15:56:59,sandwiches,GRILLED CHEESE,5.99,1,credit card,576293902192,813-95-6575
2023-04-01 15:58:30,drinks,ESPRESSO,7.99,2,credit card,4716796162193,059-60-8333
2023-04-01 15:59:29,drinks,CAFFÈ LATTE,8.99,2,credit card,30518126777817,813-95-6575
2023-04-01 15:59:58,drinks,CAFFÈ MOCHA,9.55,1,credit card,30128534670206,279-94-1900
2023-04-01 16:00:15,drinks,FRAPPÉ,11.05,1,cash,-,059-60-8333
2023-04-01 16:01:12,drinks,CAFFÈ MOCHA,9.55,1,credit card,6522807858229671,279-94-1900
2023-04-01 16:01:14,drinks,ESPRESSO,7.99,1,cash,-,813-95-6575
2023-04-01 16:01:39,drinks,ICED MOCHA,10.99,1,cash,-,279-94-1900
2023-04-01 16:03:50,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-60-8333
2023-04-01 16:03:53,sandwiches,GRILLED CHEESE,5.99,1,credit card,676198803907,279-94-1900
2023-04-01 16:07:00,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,059-60-8333
2023-04-01 16:07:32,drinks,CAPPUCCINO,9.99,2,credit card,4603818522498490,813-95-6575
2023-04-01 16:08:24,drinks,CAPPUCCINO,9.99,1,cash,-,813-95-6575
2023-04-01 16:09:34,sandwiches,EGG SANDWICH,5.99,3,cash,-,059-60-8333
2023-04-01 16:09:34,drinks,CAFFÈ MOCHA,9.55,1,cash,-,059-60-8333
2023-04-01 16:09:35,drinks,FRAPPÉ,11.05,1,credit card,349815272645855,813-95-6575
2023-04-01 16:12:19,sandwiches,ROAST BEEF SANDWICH,5.99,2,cash,-,059-60-8333
2023-04-01 16:12:55,drinks,ESPRESSO,7.99,2,credit card,4599841129059966,059-60-8333
2023-04-01 16:13:59,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,30534945884528,059-60-8333
2023-04-01 16:14:34,drinks,ESPRESSO,7.99,1,credit card,6011176173459654,059-60-8333
2023-04-01 16:16:50,drinks,CAFFÈ LATTE,8.99,2,credit card,4107063730945039,059-60-8333
2023-04-01 16:17:09,drinks,FRAPPÉ,11.05,1,credit card,213147856333184,813-95-6575
2023-04-01 16:17:50,drinks,ESPRESSO,7.99,2,credit card,4728507248153,059-60-8333
2023-04-01 16:19:49,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,4824316183358,813-95-6575
2023-04-01 16:20:19,sandwiches,GRILLED CHEESE,5.99,1,credit card,3566088527142058,279-94-1900
2023-04-01 16:21:31,drinks,CAFFÈ MOCHA,9.55,1,credit card,346079152630379,059-60-8333
2023-04-01 16:23:33,drinks,ESPRESSO,7.99,1,credit card,6588109319665820,813-95-6575
2023-04-01 16:24:19,sandwiches,GRILLED CHEESE,5.99,2,credit card,4809047428867,813-95-6575
2023-04-01 16:25:05,drinks,ICED MOCHA,10.99,1,credit card,344631832069345,813-95-6575
2023-04-01 16:25:43,sandwiches,EGG SANDWICH,5.99,2,credit card,4377092644058590,813-95-6575
2023-04-01 16:29:15,drinks,CAFFÈ MOCHA,9.55,1,credit card,3574527871622447,813-95-6575
2023-04-01 16:29:47,drinks,ESPRESSO,7.99,3,credit card,3556323543419467,279-94-1900
2023-04-01 16:30:02,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4878334221742798,059-60-8333
2023-04-01 16:30:57,sandwiches,ROAST BEEF SANDWICH,5.99,3,credit card,630427572338,813-95-6575
2023-04-01 16:31:01,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4509170609468805,059-60-8333
2023-04-01 16:31:33,sandwiches,EGG SANDWICH,5.99,2,cash,-,279-94-1900
2023-04-01 16:31:58,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-60-8333
2023-04-01 16:32:35,sandwiches,EGG SANDWICH,5.99,1,credit card,6011070501532649,279-94-1900
2023-04-01 16:32:48,drinks,ESPRESSO,7.99,1,credit card,6575883909936057,813-95-6575
2023-04-01 16:34:13,drinks,CAFFÈ LATTE,8.99,1,credit card,6574533305758743,813-95-6575
2023-04-01 16:36:00,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,279-94-1900
2023-04-01 16:40:27,drinks,ICED MOCHA,10.99,1,cash,-,813-95-6575
2023-04-01 16:40:39,drinks,CAFFÈ LATTE,8.99,2,cash,-,813-95-6575
2023-04-01 16:42:55,drinks,CAFFÈ LATTE,8.99,1,cash,-,059-60-8333
2023-04-01 16:43:09,drinks,CAPPUCCINO,9.99,3,credit card,4332004849195239602,059-60-8333
2023-04-01 16:44:10,sandwiches,EGG SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 16:44:21,sandwiches,GRILLED CHEESE,5.99,1,cash,-,813-95-6575
2023-04-01 16:44:55,drinks,CAFFÈ LATTE,8.99,1,credit card,180040945360764,059-60-8333
2023-04-01 16:46:02,sandwiches,ROAST BEEF SANDWICH,5.99,1,credit card,4705982204893,813-95-6575
2023-04-01 16:46:03,sandwiches,GRILLED CHEESE,5.99,3,credit card,3572831419307624,279-94-1900
2023-04-01 16:46:54,drinks,ICED MOCHA,10.99,2,cash,-,813-95-6575
2023-04-01 16:47:13,drinks,ICED MOCHA,10.99,3,credit card,3544725902769867,059-60-8333
2023-04-01 16:47:35,drinks,ICED MOCHA,10.99,2,credit card,3598956984845839,813-95-6575
2023-04-01 16:48:10,drinks,CAFFÈ LATTE,8.99,1,cash,-,279-94-1900
2023-04-01 16:48:40,sandwiches,NUTELLA SANDWICH,5.99,1,credit card,30076809281441,279-94-1900
2023-04-01 16:49:41,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-60-8333
2023-04-01 16:49:44,drinks,CAFFÈ MOCHA,9.55,1,cash,-,279-94-1900
2023-04-01 16:49:56,drinks,FRAPPÉ,11.05,1,credit card,5556942725663504,059-60-8333
2023-04-01 16:50:21,drinks,CAFFÈ LATTE,8.99,1,credit card,3586965834663916,059-60-8333
2023-04-01 16:51:55,sandwiches,ROAST BEEF SANDWICH,5.99,2,credit card,349505240459360,059-60-8333
2023-04-01 16:53:07,drinks,ESPRESSO,7.99,1,credit card,4104382519408290248,279-94-1900
2023-04-01 16:53:39,sandwiches,NUTELLA SANDWICH,5.99,1,cash,-,279-94-1900
2023-04-01 16:56:07,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,279-94-1900
2023-04-01 16:56:13,drinks,CAFFÈ MOCHA,9.55,2,cash,-,279-94-1900
2023-04-01 16:56:43,drinks,CAFFÈ LATTE,8.99,2,credit card,3519820349725647,279-94-1900
2023-04-01 16:58:21,sandwiches,EGG SANDWICH,5.99,1,credit card,4543491351808495,059-60-8333
2023-04-01 16:58:53,sandwiches,EGG SANDWICH,5.99,2,cash,-,813-95-6575
2023-04-01 17:00:07,sandwiches,EGG SANDWICH,5.99,1,credit card,4871828798314,279-94-1900
2023-04-01 17:02:11,drinks,CAFFÈ LATTE,8.99,1,credit card,4483071641338321291,813-95-6575
2023-04-01 17:02:52,sandwiches,GRILLED CHEESE,5.99,2,cash,-,059-60-8333
2023-04-01 17:04:29,drinks,CAPPUCCINO,9.99,2,cash,-,059-60-8333
2023-04-01 17:06:37,drinks,ESPRESSO,7.99,1,cash,-,059-60-8333
2023-04-01 17:09:47,sandwiches,GRILLED CHEESE,5.99,1,credit card,2549660835575247,813-95-6575
2023-04-01 17:10:13,sandwiches,GRILLED CHEESE,5.99,1,cash,-,813-95-6575
2023-04-01 17:11:07,drinks,FRAPPÉ,11.05,1,cash,-,059-60-8333
2023-04-01 17:11:08,sandwiches,GRILLED CHEESE,5.99,2,cash,-,813-95-6575
2023-04-01 17:11:14,drinks,ESPRESSO,7.99,2,credit card,36997478002624,813-95-6575
2023-04-01 17:11:22,sandwiches,EGG SANDWICH,5.99,2,credit card,3558744276876219,059-60-8333
2023-04-01 17:11:25,sandwiches,GRILLED CHEESE,5.99,1,cash,-,059-60-8333
2023-04-01 17:11:50,drinks,ICED MOCHA,10.99,2,cash,-,279-94-1900
2023-04-01 17:12:56,sandwiches,NUTELLA SANDWICH,5.99,2,cash,-,059-60-8333
2023-04-01 17:13:28,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,3572179072635935,059-60-8333
2023-04-01 17:13:40,sandwiches,GRILLED CHEESE,5.99,1,credit card,340528597775443,059-60-8333
2023-04-01 17:15:12,drinks,CAFFÈ LATTE,8.99,2,credit card,378041979503271,813-95-6575
2023-04-01 17:17:53,drinks,CAPPUCCINO,9.99,1,credit card,4630179916479696,059-60-8333
2023-04-01 17:18:11,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4119342086859200,059-60-8333
2023-04-01 17:19:03,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,4346179386469339,059-60-8333
2023-04-01 17:19:29,sandwiches,EGG SANDWICH,5.99,1,cash,-,813-95-6575
2023-04-01 17:20:36,drinks,CAPPUCCINO,9.99,1,credit card,213190582170033,813-95-6575
2023-04-01 17:21:05,sandwiches,NUTELLA SANDWICH,5.99,2,credit card,676173342848,279-94-1900
2023-04-01 17:24:46,drinks,FRAPPÉ,11.05,2,credit card,582401849226,059-60-8333
2023-04-01 17:25:41,sandwiches,EGG SANDWICH,5.99,1,credit card,2231989728960205,279-94-1900
2023-04-01 17:28:32,sandwiches,ROAST BEEF SANDWICH,5.99,1,cash,-,059-60-8333
2023-04-01 17:28:44,drinks,CAFFÈ LATTE,8.99,1,cash,-,279-94-1900
